selling_price,year,km_driven,mileage,engine,max_power,age,make,model,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,X5,X.5
5,2012,37801,17.5,1298,85.8,11,MARUTI,SWIFT DZIRE VXI,0,0,0,0,0,1,1,1,0
5,2012,135000,19.33,1968,138.1,11,VOLKSWAGEN,JETTA 2.0L TDI TRENDLINE,1,0,1,0,0,0,1,1,0
20.9025,2016,73000,17.9,2143,136,7,MERCEDES-BENZ,CLA 200 D SPORT EDITION,0,0,1,0,0,0,0,1,0
3.1,2010,52000,20.36,1197,78.9,13,HYUNDAI,I10 MAGNA,0,0,0,0,0,1,1,1,0
1.6,2010,43000,19.5,1061,5,13,MARUTI,ESTILO LXI,1,0,0,0,0,1,1,1,0
7.95,2018,11000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 ASTA DUAL TONE,0,0,0,0,0,1,1,1,0
6.75,2017,50000,17.01,1591,121.3,6,HYUNDAI,VERNA 1.6 SX VTVT,1,0,0,0,0,1,1,1,0
3.56,2010,74652,18.3,1991,147.9,13,CHEVROLET,CRUZE LTZ,0,0,1,0,0,0,1,1,0
5.35,2016,16500,22.95,1248,74,7,TATA,ZEST QUADRAJET 1.3 75PS XE,1,0,1,0,0,0,1,1,0
6,2013,120000,20.77,1248,88.76,10,MARUTI,ERTIGA VDI,1,0,1,0,0,0,1,0,1
4.8,2013,120000,14,2179,138.1,10,TATA,SAFARI STORME LX,1,0,1,0,0,0,1,0,1
5,2019,15000,23.84,1199,84,4,TATA,TIAGO 1.2 REVOTRON XZ,1,0,0,0,0,1,1,1,0
2.8,2015,110000,19.44,1198,67,8,DATSUN,GO PLUS T BSIV,1,0,0,0,0,1,1,0,1
3,2014,42500,22.1,1248,74,9,CHEVROLET,SAIL HATCHBACK 1.3 TCDI LS ABS,1,0,1,0,0,0,1,1,0
4.25,2013,33000,21.9,1396,88.76,10,HYUNDAI,I20 MAGNA 1.4 CRDI (DIESEL),0,0,1,0,0,0,1,1,0
20.9025,2018,7622,18.32,2499,194.3,5,LEXUS,NX 300H,0,0,0,0,0,1,0,1,0
5.46,2017,50000,18.6,1197,81.83,6,HYUNDAI,I20 2015-2017 SPORTZ 1.2,1,0,0,0,0,1,1,1,0
3.9,2012,61000,22.32,1582,126.32,11,HYUNDAI,VERNA 1.6 SX,0,0,1,0,0,0,1,1,0
6.65,2018,1700,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA BSIV,0,0,0,0,0,1,1,1,0
4.95,2014,54500,14.3,1598,103.6,9,SKODA,RAPID 1.6 MPI AT AMBITION PLUS,0,0,0,0,0,1,0,1,0
1.1,2007,80000,17.8,1086,63,16,HYUNDAI,SANTRO XING XK ERLX EUROIII,1,0,0,0,0,1,1,1,0
3.4,2010,56660,18.5,1197,80,13,HYUNDAI,I20 MAGNA,1,0,0,0,0,1,1,1,0
4,2015,40000,20.51,998,67.04,8,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
7.1,2017,28000,25.2,1248,74,6,MARUTI,SWIFT VDI OPTIONAL,0,0,1,0,0,0,1,1,0
6.15,2016,62000,26,1498,98.6,7,HONDA,CITY I DTEC SV,0,0,1,0,0,0,1,1,0
6.25,2009,110000,12.8,2494,102,14,TOYOTA,INNOVA 2.5 VX 8 STR,1,0,1,0,0,0,1,0,1
6.35,2018,16000,16.2,1199,74,5,VOLKSWAGEN,POLO 1.2 MPI COMFORTLINE,0,0,0,0,0,1,1,1,0
5.5,2013,44000,15.04,1598,103.6,10,VOLKSWAGEN,VENTO PETROL HIGHLINE,1,0,0,0,0,1,1,1,0
7.7,2016,80634,18,1497,117.3,7,HONDA,CITY I VTEC CVT VX,0,0,0,0,0,1,0,1,0
1.75,2008,110000,17,1497,118,15,HONDA,CITY 1.5 E MT,1,0,0,0,0,1,1,1,0
3.5,2020,10000,22.05,796,47.3,3,MARUTI,ALTO 800 VXI,1,0,0,0,0,1,1,1,0
3.95,2016,25000,19.81,1086,68.05,7,HYUNDAI,I10 MAGNA 1.1L,0,0,0,0,0,1,1,1,0
20.9025,2014,40000,18.88,1995,184,9,BMW,3 SERIES 320D SPORT LINE,1,0,1,0,0,0,0,1,0
5.75,2017,42000,22,1197,81.8,6,MARUTI,SWIFT DZIRE VXI 1.2 BS IV,0,0,0,0,0,1,1,1,0
5.39,2019,16000,23.84,1199,84,4,TATA,TIAGO 1.2 REVOTRON XZ,1,0,0,0,0,1,1,1,0
8.95,2019,17000,15.4,1497,117.3,4,HONDA,BRV I-VTEC S MT,0,0,0,0,0,1,1,0,1
3.9,2016,90000,24.4,1120,71,7,HYUNDAI,XCENT 1.1 CRDI S,1,0,1,0,0,0,1,1,0
3,2010,25000,16.2,1493,110,13,HYUNDAI,VERNA TRANSFORM VGT CRDI,1,0,1,0,0,0,1,1,0
1.35,2012,80000,25.44,936,57.6,11,CHEVROLET,BEAT DIESEL LS,1,0,1,0,0,0,1,1,0
4.35,2017,54202,23.1,998,67.04,6,MARUTI,CELERIO ZXI AT,0,1,0,0,0,1,0,1,0
6.25,2015,7000,16.47,1198,74,8,VOLKSWAGEN,POLO 1.2 MPI COMFORTLINE,0,0,0,0,0,1,1,1,0
6.49,2014,74300,16.5,1499,110,9,FORD,ECOSPORT 1.5 TI VCT AT TITANIUM,0,0,0,0,0,1,0,1,0
8,2016,25000,14.02,2179,118.3,7,MAHINDRA,XYLO H4,1,0,1,0,0,0,1,0,1
5.3,2016,110000,25.2,1248,74,7,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
5.43,2017,59894,16.2,1199,74,6,VOLKSWAGEN,POLO 2015-2019 1.2 MPI HIGHLINE,0,0,0,0,0,1,1,1,0
4.65,2015,77000,25.8,1498,98.6,8,HONDA,AMAZE VX I-DTEC,0,0,1,0,0,0,1,1,0
4.5,2011,40434,17,1197,80,12,HYUNDAI,I20 1.2 ASTA,0,0,0,0,0,1,1,1,0
4.85,2015,100000,15,1598,103.52,8,SKODA,RAPID 1.6 MPI AMBITION WITH ALLOY WHEEL,0,0,0,0,0,1,1,1,0
1.85,2006,70000,17,1086,5,17,HYUNDAI,SANTRO XING XO,1,0,0,0,0,1,1,1,0
5.9,2019,13900,18.9,1197,81.86,4,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA BSIV,1,0,0,0,0,1,1,1,0
3,2008,43639,12,1493,100,15,HONDA,CITY ZXI AT,0,0,0,0,0,1,0,1,0
2.6,2011,72000,20.92,998,67.1,12,MARUTI,ALTO K10 2010-2014 VXI,0,0,0,0,0,1,1,1,0
1,2010,200200,18.6,1199,79.4,13,CHEVROLET,BEAT LT,1,0,0,0,0,1,1,1,0
2.5,2013,60000,20,1399,68.1,10,FORD,FIGO DIESEL CELEBRATION EDITION,1,0,1,0,0,0,1,1,0
3.99,2013,25981,20.36,1197,78.9,10,HYUNDAI,I10 MAGNA 1.2,0,0,0,0,0,1,1,1,0
6.35,2015,58111,20.14,1498,88,8,VOLKSWAGEN,POLO 1.5 TDI COMFORTLINE,0,0,1,0,0,0,1,1,0
20.9025,2016,28000,19.33,1999,177,7,JAGUAR,XF 2.0 DIESEL PURE,0,0,1,0,0,0,0,1,0
9.1,2015,60000,19.67,1582,126.2,8,HYUNDAI,CRETA 1.6 CRDI SX PLUS DUAL TONE,0,0,1,0,0,0,1,1,0
2.45,2010,46000,19,998,67.1,13,MARUTI,ZEN ESTILO LXI BS IV,0,0,0,0,0,1,1,1,0
3.5,2012,50000,20.36,1197,78.9,11,HYUNDAI,I10 SPORTZ,1,0,0,0,0,1,1,1,0
1.2,2010,145000,14.2,1341,82.9,13,HYUNDAI,GETZ 1.3 GLS,1,0,0,0,0,1,1,1,0
5.7,2014,142000,15,1598,103.52,9,SKODA,RAPID 1.6 MPI ELEGANCE,1,0,0,0,0,1,1,1,0
3.75,2015,39949,23.95,998,67.05,8,MARUTI,ALTO K10 VXI AGS,0,0,0,0,0,1,0,1,0
1.9,2011,19600,19.7,796,46.3,12,MARUTI,ALTO LXI,1,0,0,0,0,1,1,1,0
20.9025,2016,45000,14.69,2993,258,7,BMW,5 SERIES 530D M SPORT,0,0,1,0,0,0,0,1,0
3,2010,95000,13.1,1798,157.8,13,SKODA,SUPERB PETROL AMBITION,0,0,0,0,0,1,1,1,0
7,2019,18000,18.6,1197,81.86,4,HYUNDAI,I20 SPORTZ PLUS BSIV,1,0,0,0,0,1,1,1,0
3.1,2018,35000,21.1,814,55.2,5,HYUNDAI,EON ERA PLUS,1,0,0,0,0,1,1,1,0
20.9025,2018,44000,11.36,2755,171.5,5,TOYOTA,INNOVA CRYSTA 2016-2020 2.8 ZX AT BSIV,0,0,1,0,0,0,0,0,1
6,2017,37712,18.9,1197,81.86,6,HYUNDAI,GRAND I10 1.2 KAPPA SPORTZ AT,0,0,0,0,0,1,0,1,0
3.13,2017,20000,14,796,35,6,MARUTI,OMNI 8 SEATER BSIV,0,0,0,0,0,1,1,1,0
4.75,2015,58904,22,1197,81.8,8,MARUTI,SWIFT DZIRE VXI 1.2 BS IV,0,0,0,0,0,1,1,1,0
5.5,2019,15000,18.9,1197,81.86,4,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA BSIV,0,0,0,0,0,1,1,1,0
19.49,2018,17000,15.1,1798,178,5,SKODA,OCTAVIA 1.8 TSI AT L K,0,0,0,0,0,1,0,1,0
8,2017,44771,28.09,1373,91.1,6,MARUTI,CIAZ S 1.4,0,0,0,0,0,1,1,1,0
5.2,2013,42605,15,1598,103.5,10,SKODA,RAPID 1.6 MPI ELEGANCE,0,0,0,0,0,1,1,1,0
5.3,2016,50000,18.6,1197,81.83,7,HYUNDAI,I20 SPORTZ 1.2,0,0,0,0,0,1,1,1,0
13.5,2017,60000,17.6,2179,153.86,6,TATA,HEXA XTA,1,0,1,0,0,0,0,0,1
2.55,2010,78000,28.4,1248,74,13,MARUTI,SWIFT DDIS VDI,0,0,1,0,0,0,1,1,0
7.45,2014,98000,12.05,2179,120,9,MAHINDRA,SCORPIO SLE BSIV,0,0,1,0,0,0,1,0,1
10,2014,146000,12.99,2494,100.6,9,TOYOTA,INNOVA 2.5 VX (DIESEL) 7 SEATER,1,0,1,0,0,0,1,0,1
16.99,2015,64000,19.16,2494,157.7,8,TOYOTA,CAMRY HYBRID,0,0,0,1,0,0,0,1,0
6,2016,100000,25.2,1248,74,7,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
5.99,2014,69000,22.54,1396,88.73,9,HYUNDAI,I20 ASTA 1.4 CRDI,0,0,1,0,0,0,1,1,0
7.25,2016,30685,24.7,1498,98.63,7,HONDA,AMAZE VX DIESEL,0,0,1,0,0,0,1,1,0
4.05,2017,16486,18.5,1198,86.8,6,HONDA,BRIO 1.2 S MT,0,1,0,0,0,1,1,1,0
6,2014,10000,17.43,1396,105.5,9,HYUNDAI,VERNA 1.4 CX VTVT,1,0,0,0,0,1,1,1,0
4.5,2012,170000,19.3,1248,73.9,11,MARUTI,SWIFT DZIRE VDI,1,0,1,0,0,0,1,1,0
7.5,2016,62563,28.09,1248,88.5,7,MARUTI,CIAZ 1.3 DELTA,0,0,1,0,0,0,1,1,0
6.64,2017,49000,18.6,1197,81.83,6,HYUNDAI,I20 SPORTZ OPTION 1.2,0,0,0,0,0,1,1,1,0
20.9025,2015,49400,19.33,1999,177,8,JAGUAR,XF 2.0 DIESEL PORTFOLIO,0,0,1,0,0,0,0,1,0
1.58,2010,50000,19,998,66.1,13,MARUTI,A STAR VXI,1,0,0,0,0,1,1,1,0
3,2014,80000,21.2,1248,75,9,FIAT,GRANDE PUNTO EVO 1.3 ACTIVE,1,0,1,0,0,0,1,1,0
9.25,2011,129238,12.8,2494,102,12,TOYOTA,INNOVA 2.5 V DIESEL 7-SEATER,0,0,1,0,0,0,1,0,1
6,2018,120000,28.4,1248,74.02,5,MARUTI,SWIFT DZIRE LDI,1,0,1,0,0,0,1,1,0
3.35,2009,98206,17.8,1248,75,14,MARUTI,SWIFT VDI BSIII,0,0,1,0,0,0,1,1,0
9.55,2017,22000,24.3,1248,88.5,6,MARUTI,VITARA BREZZA ZDI,0,0,1,0,0,0,1,1,0
13.65,2017,59500,17.1,1956,170,6,JEEP,COMPASS 2.0 LIMITED,0,0,1,0,0,0,1,1,0
7.45,2012,78000,19.5,1582,126.24,11,HYUNDAI,ELANTRA CRDI SX AT,0,0,1,0,0,0,0,1,0
17.25,2014,65000,18.56,1995,187.7,9,BMW,X3 XDRIVE 20D LUXURY LINE,0,0,1,0,0,0,0,1,0
4.95,2018,40000,20.14,1197,81.86,5,HYUNDAI,XCENT 1.2 VTVT S,1,0,0,0,0,1,1,1,0
9.65,2018,32387,22.77,1498,98.59,5,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM BSIV,0,0,1,0,0,0,1,1,0
3.5,2013,80000,22.9,1248,74,10,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
6.25,2013,45000,28.4,1248,74.02,10,MARUTI,SWIFT DZIRE ZDI,0,0,1,0,0,0,1,1,0
9.1,2019,10000,20.28,1462,103.25,4,MARUTI,CIAZ DELTA AUTOMATIC BSIV,0,0,0,0,0,1,0,1,0
20.9025,2016,48000,15.97,2993,258,7,BMW,X5 XDRIVE 30D M SPORT,0,0,1,0,0,0,0,1,0
7.75,2016,40000,15.63,1499,110.4,7,FORD,ECOSPORT 2015-2021 1.5 TI VCT AT TITANIUM BSIV,0,0,0,0,0,1,0,1,0
18.25,2018,11001,14.28,1798,138.03,5,TOYOTA,COROLLA ALTIS 1.8 VL CVT,0,0,0,0,0,1,0,1,0
3.3,2013,63000,21.79,998,67.05,10,MARUTI,WAGON R LXI,0,0,0,0,0,1,1,1,0
6.25,2015,28789,17.01,1591,121.3,8,HYUNDAI,VERNA 1.6 SX VTVT,0,0,0,0,0,1,1,1,0
5.4,2015,45000,20.73,1373,91.1,8,MARUTI,CIAZ VXI,0,0,0,0,0,1,1,1,0
4.2,2013,60000,17.01,1591,121.3,10,HYUNDAI,VERNA 1.6 VTVT,1,0,0,0,0,1,1,1,0
4.2,2017,36628,23.01,999,67,6,RENAULT,KWID 1.0 RXT OPTIONAL,0,0,0,0,0,1,1,1,0
4.75,2012,103500,19.01,1461,108.45,11,RENAULT,DUSTER 110PS DIESEL RXZ,0,0,1,0,0,0,1,1,0
5.85,2014,53800,25.2,1248,74,9,MARUTI,SWIFT VDI BSIV,1,0,1,0,0,0,1,1,0
12.5,2014,59000,17.2,1968,138.03,9,SKODA,SUPERB ELEGANCE 2.0 TDI CR AT,0,0,1,0,0,0,0,1,0
3.1,2009,61000,16.8,1497,118,14,HONDA,CITY 1.5 V AT,0,0,0,0,0,1,0,1,0
14.75,2012,80000,16.55,1968,140,11,AUDI,A4 2.0 TDI MULTITRONIC,0,0,1,0,0,0,0,1,0
1.75,2007,99870,13.8,1299,70,16,FORD,IKON 1.3 FLAIR,0,0,0,0,0,1,1,1,0
20,2013,72000,17.09,1995,218,10,BMW,5 SERIES 525D LUXURY LINE,1,0,1,0,0,0,0,1,0
5.05,2015,21000,18.9,1197,82,8,HYUNDAI,GRAND I10 SPORTZ,0,0,0,0,0,1,1,1,0
7.95,2014,77000,19.5,1582,126.24,9,HYUNDAI,ELANTRA CRDI SX AT,0,0,1,0,0,0,0,1,0
7.85,2017,26000,21.4,1197,83.1,6,MARUTI,BALENO ALPHA 1.2,0,0,0,0,0,1,1,1,0
14.65,2014,55000,13.2,2400,215,9,VOLVO,S60 D5 SUMMUM,0,0,1,0,0,0,0,1,0
5.6,2014,60000,19.1,1197,85.8,9,MARUTI,SWIFT DZIRE VXI,1,0,0,0,0,1,1,1,0
3.25,2010,120000,17,1197,80,13,HYUNDAI,I20 1.2 ASTA,1,0,0,0,0,1,1,1,0
5.5,2015,72000,19.98,1461,108.5,8,RENAULT,LODGY 110PS RXL,0,0,1,0,0,0,1,0,1
1.75,2011,35000,15.6,1196,70,12,FORD,FIGO PETROL ZXI,1,0,0,0,0,1,1,1,0
1.25,2006,110000,19.7,796,46.3,17,MARUTI,ALTO LXI,1,0,0,0,0,1,1,1,0
8.6,2015,40000,21.38,1396,88.7,8,HYUNDAI,CRETA 1.4 CRDI BASE,0,0,1,0,0,0,1,1,0
7.45,2015,55524,22.77,1498,98.59,8,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM BSIV,0,0,1,0,0,0,1,1,0
5.1,2016,25000,19.34,1198,76,7,NISSAN,MICRA XV CVT,1,0,0,0,0,1,0,1,0
5.5,2017,52000,22.54,1396,88.73,6,HYUNDAI,I20 2015-2017 SPORTZ 1.4 CRDI,1,0,1,0,0,0,1,1,0
15.5,2014,67000,13.01,2199,194.3,9,HYUNDAI,SANTA FE 2WD AT,0,0,1,0,0,0,0,0,1
5,2010,120000,12.8,2494,102,13,TOYOTA,INNOVA 2.5 G (DIESEL) 8 SEATER BS IV,1,0,1,0,0,0,1,0,1
2.25,2012,70000,20,1399,68,11,FORD,FIGO DIESEL TITANIUM,1,0,1,0,0,0,1,1,0
2.25,2012,60000,21.1,814,55.2,11,HYUNDAI,EON ERA PLUS,0,0,0,0,0,1,1,1,0
3.35,2015,40000,21.63,998,67.04,8,MARUTI,CELERIO VXI,0,0,0,0,0,1,1,1,0
3.8,2018,100000,25.4,1197,73.97,5,HYUNDAI,XCENT PRIME T PLUS CNG BSIV,1,0,0,0,0,0,1,1,0
8,2016,66000,22.77,1498,98.59,7,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM PLUS BSIV,1,0,1,0,0,0,1,1,0
2.85,2016,37000,15.1,1196,73,7,MARUTI,EECO 5 STR WITH AC PLUS HTR CNG,0,0,0,0,0,0,1,1,0
4.25,2017,16000,20.51,998,67.04,6,MARUTI,WAGON R VXI,1,0,0,0,0,1,1,1,0
1.5,2011,30000,18.6,1199,79.4,12,CHEVROLET,BEAT LS,1,0,0,0,0,1,1,1,0
10.5,2015,140000,16,2179,140,8,MAHINDRA,XUV500 W10 2WD,0,0,1,0,0,0,1,0,1
4.3,2012,40000,22.9,1248,74,11,MARUTI,SWIFT VDI,1,0,1,0,0,0,1,1,0
5.5,2015,65000,21.79,998,67.05,8,MARUTI,WAGON R VXI AMT,0,0,0,0,0,1,0,1,0
10.5,2007,85000,16.46,2993,258,16,BMW,7 SERIES 730LD SEDAN,0,0,1,0,0,0,0,1,0
2.8,2012,75000,21.12,1248,88.8,11,TATA,MANZA AURA QUADRAJET BS IV,1,0,1,0,0,0,1,1,0
1.25,2012,93533,26,624,35,11,TATA,NANO LX,0,0,0,0,0,1,1,0,0
5.4,2014,40000,15,1396,98.6,9,HYUNDAI,I20 SPORTZ AT 1.4,0,0,0,0,0,1,0,1,0
7.5,2015,130000,28.09,1248,88.5,8,MARUTI,CIAZ ZDI SHVS,1,0,1,0,0,0,1,1,0
7.5,2011,66000,12.8,2494,102,12,TOYOTA,INNOVA 2.5 V DIESEL 7-SEATER,0,0,1,0,0,0,1,0,1
3.75,2012,55252,22.07,1199,73.9,11,VOLKSWAGEN,POLO DIESEL HIGHLINE 1.2L,0,0,1,0,0,0,1,1,0
7.2,2016,80000,28.09,1248,88.5,7,MARUTI,CIAZ VDI OPTION SHVS,0,0,1,0,0,0,1,1,0
7.25,2016,76000,22.77,1498,98.59,7,FORD,ECOSPORT 2015-2021 1.5 TDCI TITANIUM PLUS BSIV,1,0,1,0,0,0,1,1,0
5.75,2016,40000,19.87,1461,83.8,7,RENAULT,DUSTER 85PS DIESEL RXL OPTION,1,0,1,0,0,0,1,1,0
2.5,2010,46000,18.2,998,67.1,13,MARUTI,ZEN ESTILO LXI BSIII,0,0,0,0,0,1,1,1,0
3.4,2015,16560,18.9,1197,82,8,HYUNDAI,GRAND I10 MAGNA,1,0,0,0,0,1,1,1,0
1.1,2008,88000,18.2,1061,64,15,MARUTI,ZEN ESTILO 1.1 LXI BSIII,1,0,0,0,0,1,1,1,0
6.5,2015,90000,25.1,1498,98.6,8,HONDA,CITY I DTEC VX OPTION,1,0,1,0,0,0,1,1,0
1.25,2008,110000,17.8,1248,75,15,MARUTI,SWIFT VDI BSIII,1,0,1,0,0,0,1,1,0
4,2012,43000,18.6,1197,85.8,11,MARUTI,SWIFT VXI,1,0,0,0,0,1,1,1,0
7.7,2018,25000,18.6,1197,81.83,5,HYUNDAI,I20 1.2 ASTA OPTION,1,0,0,0,0,1,1,1,0
4.1,2014,90000,19.3,1248,73.9,9,MARUTI,SWIFT DZIRE VDI,0,0,1,0,0,0,1,1,0
20.9025,2013,87000,16.55,2996,5,10,BMW,X3 3.0D SAV,0,0,1,0,0,0,0,1,0
0.6,2006,110000,17.88,1396,52.8,17,TATA,INDICA DL BSIII,1,0,1,0,0,0,1,1,0
20,2014,118000,19.62,1995,187.74,9,BMW,3 SERIES 320D LUXURY LINE,0,0,1,0,0,0,0,1,0
6,2013,77000,22.7,1582,126.24,10,HYUNDAI,ELANTRA CRDI SX,1,0,1,0,0,0,1,1,0
3.65,2014,18057,17.57,1193,88.7,9,TATA,ZEST REVOTRON 1.2 XT,0,0,0,0,0,1,1,1,0
20.9025,2013,59000,11.2,2993,241,10,BMW,X6 XDRIVE30D,0,0,1,0,0,0,0,0,0
6.5,2019,45000,17.74,999,75.1,4,VOLKSWAGEN,POLO 1.0 MPI COMFORTLINE PLUS,0,0,0,0,0,1,1,1,0
10.6,2015,79828,17.01,1582,126.2,8,HYUNDAI,CRETA 1.6 CRDI AT SX PLUS,0,0,1,0,0,0,0,1,0
8,2019,7801,21.01,1197,81.8,4,MARUTI,BALENO ZETA,0,0,0,0,0,1,1,1,0
18.85,2013,80792,15.73,1968,174.33,10,AUDI,Q3 2.0 TDI QUATTRO PREMIUM PLUS,0,0,1,0,0,0,0,1,0
8.5,2017,33456,25.5,1498,98.6,6,HONDA,WR-V I-DTEC VX,0,0,1,0,0,0,1,1,0
5.25,2015,87000,26,1498,98.6,8,HONDA,CITY I DTEC V,0,0,1,0,0,0,1,1,0
3.95,2013,68000,17.8,1248,75,10,MARUTI,SWIFT VDI BSIII W/ ABS,0,0,1,0,0,0,1,1,0
4.25,2011,22000,28.4,1248,74,12,MARUTI,SWIFT VDI,0,0,1,0,0,0,1,1,0
8.75,2017,105000,21.72,1498,108.6,6,SKODA,RAPID 1.5 TDI AT STYLE BSIV,0,0,1,0,0,0,0,1,0
10.5,2016,46100,16,2179,140,7,MAHINDRA,XUV500 W10 2WD,1,0,1,0,0,0,1,0,1
4.65,2018,16000,24.04,999,67,5,RENAULT,KWID AMT,0,0,0,0,0,1,0,1,0
4.7,2020,10000,23.01,999,67,3,RENAULT,KWID CLIMBER 1.0 MT,1,0,0,0,0,1,1,1,0
7.59,2018,10001,21.4,1197,83.1,5,MARUTI,BALENO ZETA AUTOMATIC,0,0,0,0,0,1,0,1,0
1.95,2011,49000,17.92,1086,62.1,12,HYUNDAI,SANTRO XING GLS,0,0,0,0,0,1,1,1,0
6.99,2015,94000,25.47,1248,88.5,8,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
5.75,2016,26208,21.01,1197,81.8,7,MARUTI,BALENO SIGMA,0,0,0,0,0,1,1,1,0
20.9025,2018,11000,17.09,2993,261.4,5,BMW,6 SERIES GT 630D LUXURY LINE,0,0,1,0,0,0,0,0,0
6,2018,78000,24.7,1498,98.63,5,HONDA,AMAZE S DIESEL,0,0,1,0,0,0,1,1,0
1.95,2012,52000,24.7,796,47.3,11,MARUTI,ALTO 800 LXI BSIV,0,0,0,0,0,1,1,1,0
3.39,2016,186000,23.2,1248,73.94,7,MARUTI,RITZ LDI,1,0,1,0,0,0,1,1,0
6.5,2015,75000,25.47,1248,88.5,8,MARUTI,ERTIGA VDI,0,0,1,0,0,0,1,0,1
4.4,2018,58000,18.9,1197,81.86,5,HYUNDAI,GRAND I10 1.2 KAPPA MAGNA AT,1,0,0,0,0,1,0,1,0
4.5,2015,52000,23.1,998,67.04,8,MARUTI,CELERIO VXI AT,0,0,0,0,0,1,0,1,0
10.5,2011,158000,11.5,2982,171,12,TOYOTA,FORTUNER 3.0 DIESEL,0,0,1,0,0,0,1,0,1
2.5,2012,148000,18.6,1388,67,11,FORD,FIESTA CLASSIC 1.4 DURATORQ LXI,1,0,1,0,0,0,1,1,0
17.95,2012,99000,18.48,17,5,11,BMW,5 SERIES 520D SEDAN,0,0,1,0,0,0,0,1,0
8.5,2016,20000,24.3,1248,88.5,7,MARUTI,VITARA BREZZA LDI,0,0,1,0,0,0,1,1,0
4.5,2018,100000,20.14,1197,81.86,5,HYUNDAI,XCENT 1.2 VTVT SX OPTION,1,0,0,0,0,1,1,1,0
2.5,2017,120000,22.71,1461,84.8,6,NISSAN,SUNNY XL D,1,0,1,0,0,0,1,1,0
6.5,2015,41348,26.21,1248,88.5,8,MARUTI,CIAZ ZDI PLUS,0,0,1,0,0,0,1,1,0
5.75,2016,49000,16.2,1199,74,7,VOLKSWAGEN,POLO 1.2 MPI COMFORTLINE,0,0,0,0,0,1,1,1,0
5.2,2017,25000,23.84,1199,83.83,6,TATA,TIAGO 1.2 REVOTRON XZA,1,0,0,0,0,1,0,1,0
20.9025,2014,88000,18.88,1995,184,9,BMW,3 SERIES 320D SPORT LINE,0,0,1,0,0,0,0,1,0
20.9025,2017,32000,22.48,1995,187.74,6,BMW,5 SERIES 520D LUXURY LINE,0,0,1,0,0,0,0,1,0
9,2016,20000,24.3,1248,88.5,7,MARUTI,VITARA BREZZA ZDI PLUS,1,0,1,0,0,0,1,1,0
7,2018,15000,27.3,1498,98.6,5,HONDA,JAZZ 1.5 V I DTEC,0,0,1,0,0,0,1,1,0
5.2,2018,18600,22,1197,81.8,5,MARUTI,SWIFT LXI,1,0,0,0,0,1,1,1,0
12.95,2012,85250,16.55,1968,140,11,AUDI,A4 2.0 TDI MULTITRONIC,0,0,1,0,0,0,0,1,0
7.1,2018,60000,21.4,1197,83.1,5,MARUTI,BALENO ALPHA 1.2,1,0,0,0,0,1,1,1,0
20.9025,2014,61000,12.65,2993,296,9,LAND,ROVER RANGE ROVER SPORT 3.0 D HSE,0,0,1,0,0,0,0,1,0
6.8,2017,26000,16.47,1198,74,6,VOLKSWAGEN,POLO 1.2 MPI HIGHLINE,0,0,0,0,0,1,1,1,0
6.5,2016,72000,20.14,1498,88,7,VOLKSWAGEN,POLO 2015-2019 1.5 TDI HIGHLINE,0,0,1,0,0,0,1,1,0
5.25,2015,72600,17.01,1591,121.4,8,HYUNDAI,VERNA 1.6 VTVT S OPTION,1,0,0,0,0,1,1,1,0
3.95,2016,14183,22.3,799,53.26,7,RENAULT,KWID RXT,0,0,0,0,0,1,1,1,0
4.9,2015,26000,20.14,1498,88.5,8,VOLKSWAGEN,CROSSPOLO 1.5 TDI,1,0,1,0,0,0,1,1,0
6.5,2017,21932,19.1,1197,82,6,HYUNDAI,XCENT 1.2 KAPPA S,0,0,0,0,0,1,1,1,0
4.95,2014,14800,21.21,1197,81.8,9,MARUTI,SWIFT ZXI,0,0,0,0,0,1,1,1,0
20.9025,2020,15000,18.59,2993,261.49,3,BMW,5 SERIES 530D M SPORT,0,0,1,0,0,0,0,1,0
1.5,2010,90000,20.36,1197,78.9,13,HYUNDAI,I10 MAGNA,1,0,0,0,0,1,1,1,0
19,2012,105000,14.74,2993,270.9,11,JAGUAR,XF 3.0 LITRE S PREMIUM LUXURY,0,0,1,0,0,0,0,1,0
7.95,2016,77694,17.8,1497,117.3,7,HONDA,CITY I VTEC VX,0,0,0,0,0,1,1,1,0
3.15,2015,33338,17.8,1199,76.8,8,CHEVROLET,BEAT LS,0,0,0,0,0,1,1,1,0
